4/30/2019 10:28:16 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ	
4323	48830.58	1	7.7	10	-6.5	7.145242	10.16155	-6.434682	7.297516	9.808391	-5.886989	0.03515863	0	-0.03166187	
4324	48841.82	1	7.7	10	-6.5	7.146904	10.16177	-6.433838	7.297069	9.808575	-5.886181	0.03516531	0	-0.0316565	
4325	48852.2	1	7.7	10	-6.5	7.148763	10.16208	-6.432948	7.297949	9.807133	-5.886582	0.03517389	0	-0.03165197	
4326	48863.86	1	7.7	10	-6.5	7.150965	10.16236	-6.432128	7.298549	9.807243	-5.885129	0.03518414	0	-0.03164697	
4327	48875.08	1	7.7	10	-6.5	7.153376	10.16262	-6.431406	7.29954	9.809696	-5.887158	0.0351944	0	-0.03164208	
4328	48886.14	1	7.7	10	-6.5	7.156011	10.1628	-6.430746	7.300851	9.808389	-5.888221	0.03520751	0	-0.03163898	
4329	48896.94	1	7.7	10	-6.5	7.158846	10.16291	-6.430291	7.300712	9.808605	-5.887878	0.03522062	0	-0.03163648	
4330	48908.57	1	7.7	10	-6.5	7.161719	10.16296	-6.429977	7.300537	9.809323	-5.888594	0.03523445	0	-0.03163445	
4331	48920.01	1	7.7	10	-6.5	7.164894	10.163	-6.429846	7.300545	9.808467	-5.890069	0.0352509	0	-0.03163385	
4332	48931.22	1	7.7	10	-6.5	7.168271	10.16299	-6.429941	7.299038	9.808642	-5.890988	0.03526711	0	-0.03163421	
4333	48942.23	1	7.7	10	-6.5	7.171697	10.1629	-6.430308	7.29709	9.808836	-5.892177	0.0352838	0	-0.03163636	
4334	48953.98	1	7.7	10	-6.5	7.175267	10.16276	-6.43083	7.295186	9.808452	-5.894057	0.0353024	0	-0.03163946	
4335	48964.53	1	7.7	10	-6.5	7.178932	10.16253	-6.431507	7.291878	9.808142	-5.895836	0.03532147	0	-0.03164399	
4336	48975.71	1	7.7	10	-6.5	7.182585	10.16218	-6.432766	7.28929	9.808181	-5.897408	0.03534007	0	-0.0316509	
4337	48986.72	1	7.7	10	-6.5	7.186093	10.16184	-6.433988	7.287951	9.808283	-5.898121	0.03535795	0	-0.03165746	
4338	48997.56	1	7.7	10	-6.5	7.189627	10.16135	-6.435441	7.287177	9.807919	-5.898364	0.0353775	0	-0.0316664	
4339	49009.39	1	7.7	10	-6.5	7.193116	10.16082	-6.437477	7.28666	9.808035	-5.899082	0.0353961	0	-0.03167737	
4340	49020	1	7.7	10	-6.5	7.196439	10.16038	-6.439392	7.288887	9.80807	-5.899202	0.03541493	0	-0.03168929	
4341	49031.27	1	7.7	10	-6.5	7.199579	10.15978	-6.441671	7.28994	9.808132	-5.900325	0.03543186	0	-0.03170204	
4342	49042.7	1	7.7	10	-6.5	7.202751	10.15935	-6.444077	7.291553	9.808766	-5.900832	0.03544974	0	-0.03171492	
4343	49054.61	1	7.7	10	-6.5	7.205668	10.15907	-6.44637	7.29409	9.808599	-5.903192	0.03546429	0	-0.03172779	
4344	49064.7	1	7.7	10	-6.5	7.208367	10.15876	-6.449022	7.296704	9.809411	-5.903856	0.03547907	0	-0.03174186	
4345	49076.03	1	7.7	10	-6.5	7.211013	10.15836	-6.451401	7.298852	9.811054	-5.90555	0.03549385	0	-0.03175509	
4346	49087.37	1	7.7	10	-6.5	7.213294	10.15839	-6.45393	7.299807	9.81194	-5.907998	0.03550482	0	-0.03176701	
4347	49098.54	1	7.7	10	-6.5	7.215458	10.15824	-6.456385	7.297085	9.812495	-5.910979	0.03551626	0	-0.03177977	
4348	49109.78	1	7.7	10	-6.5	7.21744	10.15819	-6.459145	7.294464	9.813314	-5.916707	0.03552508	0	-0.03179252	
4349	49120.75	1	7.7	10	-6.5	7.219178	10.15823	-6.461761	7.291116	9.816249	-5.920774	0.03553438	0	-0.03180623	
4350	49132.69	1	7.7	10	-6.5	7.220687	10.15812	-6.464496	7.28494	9.818626	-5.93062	0.03554153	0	-0.03181982	
4351	49143.2	1	7.7	10	-6.5	7.222032	10.15805	-6.467224	7.284132	9.822498	-5.93718	0.0355494	0	-0.03183377	
4352	49155.71	1	7.7	10	-6.5	7.223033	10.15801	-6.469975	7.283407	9.830275	-5.944005	0.03555393	0	-0.031847	
4353	49166.42	1	7.7	10	-6.5	7.223857	10.15774	-6.472414	7.285898	9.837365	-5.952114	0.03555918	0	-0.03186023	
4354	49177.29	1	7.7	10	-6.5	7.224445	10.15764	-6.474762	7.288869	9.845023	-5.959618	0.03556204	0	-0.03187144	
4355	49189.12	1	7.7	10	-6.5	7.224724	10.15752	-6.477231	7.294852	9.853213	-5.968215	0.03556418	0	-0.03188431	
4356	49200.44	1	7.7	10	-6.5	7.224981	10.15734	-6.479501	7.299476	9.861899	-5.978143	0.03556538	0	-0.03189588	
4357	49211.52	1	7.7	10	-6.5	7.225064	10.15734	-6.481736	7.304286	9.870428	-5.98801	0.03556585	0	-0.03190672	
4358	49222.77	1	7.7	10	-6.5	7.224796	10.15737	-6.483786	7.310684	9.878215	-5.999653	0.03556514	0	-0.03191769	
4359	49234.11	1	7.7	10	-6.5	7.224592	10.15731	-6.485658	7.316542	9.886574	-6.011722	0.03556299	0	-0.0319258	
4360	49245.71	1	7.7	10	-6.5	7.224414	10.15739	-6.487263	7.323249	9.895606	-6.024615	0.03556323	0	-0.03193402	
4361	49256.75	1	7.7	10	-6.5	7.223869	10.15748	-6.488823	7.329903	9.904178	-6.038137	0.03556013	0	-0.03194118	
4362	49268.96	1	7.7	10	-6.5	7.223609	10.1575	-6.490367	7.33751	9.912859	-6.052753	0.03555894	0	-0.0319494	
4363	49279.53	1	7.7	10	-6.5	7.223206	10.15758	-6.491492	7.34509	9.921599	-6.066975	0.03555632	0	-0.03195405	
4364	49291.84	1	7.7	10	-6.5	7.222878	10.15753	-6.492841	7.35233	9.929986	-6.082418	0.03555465	0	-0.03196084	
4365	49301.62	1	7.7	10	-6.5	7.222478	10.15739	-6.494081	7.359393	9.937099	-6.097272	0.03555298	0	-0.0319674	
4366	49313.2	1	7.7	10	-6.5	7.222022	10.15724	-6.495096	7.367148	9.945125	-6.113309	0.03555083	0	-0.03197253	
4367	49323.78	1	7.7	10	-6.5	7.221604	10.15702	-6.496271	7.374373	9.952725	-6.129425	0.03554988	0	-0.0319792	
4368	49335.36	1	7.7	10	-6.5	7.221201	10.15685	-6.497339	7.382215	9.959049	-6.14512	0.03554916	0	-0.03198552	
4369	49346.51	1	7.7	10	-6.5	7.220835	10.15662	-6.498275	7.390419	9.965258	-6.161171	0.03554749	0	-0.03199089	
4370	49357.52	1	7.7	10	-6.5	7.220656	10.15641	-6.49932	7.397104	9.971733	-6.176718	0.03554797	0	-0.03199685	
4371	49368.84	1	7.7	10	-6.5	7.220373	10.15616	-6.500213	7.405331	9.976326	-6.191678	0.03554678	0	-0.0320015	
4372	49380.32	1	7.7	10	-6.5	7.220087	10.1559	-6.500921	7.413483	9.981449	-6.206869	0.03554726	0	-0.03200638	
4373	49391.63	1	7.7	10	-6.5	7.219995	10.15562	-6.501808	7.420829	9.986896	-6.222202	0.03554726	0	-0.03201103	
4374	49402.05	1	7.7	10	-6.5	7.21989	10.15542	-6.502678	7.428426	9.990071	-6.234521	0.03554749	0	-0.03201628	
4375	49413.34	1	7.7	10	-6.5	7.219862	10.15516	-6.503639	7.436794	9.994908	-6.249138	0.03554749	0	-0.03202116	
4376	49425.18	1	7.7	10	-6.5	7.220101	10.15489	-6.504559	7.445894	9.999401	-6.263592	0.03555083	0	-0.03202736	
4377	49436.07	1	7.7	10	-6.5	7.220233	10.15471	-6.505556	7.455101	10.00322	-6.277346	0.03555131	0	-0.03203225	
4378	49447.59	1	7.7	10	-6.5	7.220362	10.15438	-6.506456	7.463716	10.00735	-6.290279	0.03555322	0	-0.03203785	
4379	49457.92	1	7.7	10	-6.5	7.220675	10.15398	-6.507438	7.472515	10.01122	-6.303814	0.03555655	0	-0.03204417	
4380	49471.25	1	7.7	10	-6.5	7.220878	10.15361	-6.508409	7.48228	10.01543	-6.31853	0.03555846	0	-0.03204989	
4381	49480.53	1	7.7	10	-6.5	7.221224	10.15315	-6.509626	7.491488	10.01912	-6.333191	0.03556204	0	-0.03205788	
4382	49491.9	1	7.7	10	-6.5	7.221776	10.15273	-6.510624	7.500557	10.02274	-6.348083	0.03556585	0	-0.03206396	
4383	49503.52	1	7.7	10	-6.5	7.222179	10.1525	-6.511705	7.509908	10.02653	-6.364143	0.03556919	0	-0.03206956	
4384	49514.29	1	7.7	10	-6.5	7.222692	10.15214	-6.512945	7.517833	10.02942	-6.378842	0.03557277	0	-0.03207684	
4385	49525.49	1	7.7	10	-6.5	7.223324	10.15182	-6.514028	7.525517	10.03178	-6.394435	0.03557706	0	-0.03208363	
4386	49536.37	-1	7.7	10	-6.5	7.223831	10.15162	-6.515151	7.533442	10.0344	-6.409425	0.03557944	0	-0.03208899	
4387	49547.81	-1	7.7	10	-6.5	7.224378	10.15127	-6.516369	7.540642	10.03605	-6.423696	0.03558397	0	-0.0320971	
4388	49559.07	-1	7.7	10	-6.5	7.224951	10.15093	-6.517505	7.546695	10.03672	-6.435602	0.03558874	0	-0.03210342	
4389	49569.5	-1	7.7	10	-6.5	7.225472	10.15063	-6.518746	7.55201	10.03687	-6.446238	0.03559113	0	-0.03210962	
4390	49581.79	-1	7.7	10	-6.5	7.226033	10.15016	-6.52013	7.557735	10.03715	-6.457849	0.03559613	0	-0.03211856	
4391	49593.71	-1	7.7	10	-6.5	7.226597	10.14964	-6.521426	7.564218	10.03743	-6.468914	0.03560042	0	-0.03212655	
4392	49605.69	-1	7.7	10	-6.5	7.227088	10.14914	-6.522782	7.567726	10.0364	-6.47578	0.035604	0	-0.03213441	
4393	49615.14	-1	7.7	10	-6.5	7.227634	10.14851	-6.524336	7.570846	10.03615	-6.482345	0.0356102	0	-0.0321449	
4394	49624.29	-1	7.7	10	-6.5	7.228156	10.14789	-6.525767	7.574057	10.03535	-6.487251	0.03561401	0	-0.03215361	
4395	49635.93	-1	7.7	10	-6.5	7.228602	10.14726	-6.527218	7.577183	10.03389	-6.49139	0.03561807	0	-0.03216183	
4396	49646.83	-1	7.7	10	-6.5	7.229052	10.14658	-6.528759	7.580193	10.03294	-6.494726	0.03562331	0	-0.03217232	
4397	49658.54	-1	7.7	10	-6.5	7.229484	10.14596	-6.530124	7.583605	10.03191	-6.497924	0.03562832	0	-0.0321815	
4398	49668.64	-1	7.7	10	-6.5	7.229783	10.14542	-6.531468	7.58601	10.03059	-6.499954	0.0356307	0	-0.03218913	
4399	49680.29	-1	7.7	10	-6.5	7.230028	10.1448	-6.532773	7.58786	10.02959	-6.501801	0.03563404	0	-0.03219759	
4400	49691.48	-1	7.7	10	-6.5	7.230175	10.1442	-6.534058	7.589787	10.02854	-6.503693	0.03563738	0	-0.03220606	
4401	49702.47	-1	7.7	10	-6.5	7.23033	10.14376	-6.535338	7.591162	10.02796	-6.505469	0.03563929	0	-0.03221369	
4402	49717.62	-1	7.7	10	-6.5	7.230552	10.14328	-6.536719	7.593375	10.02688	-6.507974	0.0356431	0	-0.03222239	
4403	49726.34	-1	7.7	10	-6.5	7.230737	10.14292	-6.5379	7.594462	10.02629	-6.508677	0.03564501	0	-0.03222859	
4404	49734.86	-1	7.7	10	-6.5	7.230925	10.14271	-6.539065	7.595654	10.02638	-6.509639	0.03564548	0	-0.03223515	
4405	49745.41	-1	7.7	10	-6.5	7.231119	10.14256	-6.540051	7.596848	10.02576	-6.510584	0.03564787	0	-0.03224087	
4406	49756.82	-1	7.7	10	-6.5	7.231274	10.14247	-6.541115	7.598257	10.02502	-6.511052	0.0356493	0	-0.03224647	
4407	49768.4	-1	7.7	10	-6.5	7.231516	10.14271	-6.542115	7.598923	10.02481	-6.511135	0.03564906	0	-0.03225029	
4408	49779.3	-1	7.7	10	-6.5	7.23176	10.14297	-6.543016	7.599197	10.02454	-6.511274	0.03565001	0	-0.03225446	
4409	49790.45	-1	7.7	10	-6.5	7.232063	10.14339	-6.543713	7.599821	10.02419	-6.511183	0.03564906	0	-0.03225613	
4410	49801.5	-1	7.7	10	-6.5	7.232213	10.14397	-6.544233	7.599377	10.02405	-6.510558	0.03564858	0	-0.03225684	
4411	49812.73	-1	7.7	10	-6.5	7.232311	10.14463	-6.544538	7.599232	10.02388	-6.510514	0.03564596	0	-0.03225565	
4412	49824.27	-1	7.7	10	-6.5	7.232265	10.14541	-6.544467	7.598827	10.02393	-6.509529	0.03564405	0	-0.03225386	
4413	49835.11	-1	7.7	10	-6.5	7.231951	10.14647	-6.543905	7.598135	10.02374	-6.50823	0.03563714	0	-0.03224754	
4414	49846.65	-1	7.7	10	-6.5	7.231471	10.14748	-6.542971	7.597445	10.02361	-6.507215	0.03563166	0	-0.03223968	
4415	49858.31	-1	7.7	10	-6.5	7.230784	10.1485	-6.541797	7.596527	10.02363	-6.505555	0.0356257	0	-0.03223038	
4416	49868.31	-1	7.7	10	-6.5	7.229848	10.14962	-6.540093	7.595461	10.02315	-6.503968	0.0356164	0	-0.0322181	
4417	49880.09	-1	7.7	10	-6.5	7.22874	10.15067	-6.538068	7.594276	10.02281	-6.502361	0.0356071	0	-0.03220546	
4418	49891.36	-1	7.7	10	-6.5	7.227207	10.15173	-6.535906	7.593038	10.02248	-6.500888	0.03559566	0	-0.03219128	
4419	49902.22	-1	7.7	10	-6.5	7.225757	10.15286	-6.533663	7.591765	10.02178	-6.498737	0.03558493	0	-0.03217697	
4420	49913.02	-1	7.7	10	-6.5	7.224031	10.15397	-6.530807	7.590599	10.02124	-6.496037	0.03557277	0	-0.03215861	
4421	49924.37	-1	7.7	10	-6.5	7.221891	10.15511	-6.528165	7.588852	10.02036	-6.493572	0.03555822	0	-0.03214216	
4422	49936.02	-1	7.7	10	-6.5	7.219712	10.15637	-6.525323	7.587663	10.01939	-6.490932	0.03554344	0	-0.03212428	
4423	49947.06	-1	7.7	10	-6.5	7.217483	10.15746	-6.522112	7.586756	10.01828	-6.487814	0.03552771	0	-0.03210509	
4424	49957.79	-1	7.7	10	-6.5	7.214501	10.15851	-6.519129	7.585939	10.017	-6.485517	0.03550982	0	-0.03208709	
4425	49969.02	-1	7.7	10	-6.5	7.211729	10.1596	-6.516205	7.585124	10.01584	-6.482988	0.0354917	0	-0.03206897	
4426	49980.38	-1	7.7	10	-6.5	7.208597	10.16041	-6.513045	7.584433	10.01453	-6.48039	0.0354743	0	-0.03205085	
4427	49991.22	-1	7.7	10	-6.5	7.205092	10.16118	-6.510187	7.583741	10.01315	-6.478052	0.03545427	0	-0.03203452	
4428	50002.64	-1	7.7	10	-6.5	7.20147	10.16195	-6.507405	7.583264	10.01199	-6.475625	0.03543353	0	-0.03201866	
4429	50013.56	-1	7.7	10	-6.5	7.19787	10.16256	-6.504441	7.582891	10.01052	-6.473139	0.03541374	0	-0.03200138	
4430	50024.98	-1	7.7	10	-6.5	7.193892	10.16307	-6.501822	7.582087	10.0091	-6.470591	0.03539181	0	-0.03198755	
4431	50036.08	-1	7.7	10	-6.5	7.189672	10.16349	-6.499487	7.581526	10.00793	-6.468188	0.0353713	0	-0.03197515	
4432	50048.23	-1	7.7	10	-6.5	7.185544	10.16372	-6.49726	7.580993	10.00653	-6.465701	0.03534889	0	-0.03196359	
4433	50058.48	-1	7.7	10	-6.5	7.181029	10.16391	-6.495338	7.580184	10.00524	-6.463405	0.0353272	0	-0.0319531	
4434	50069.88	-1	7.7	10	-6.5	7.176435	10.16405	-6.493517	7.579498	10.00409	-6.461148	0.03530312	0	-0.03194344	
4435	50080.76	-1	7.7	10	-6.5	7.171869	10.16396	-6.492141	7.578782	10.00288	-6.458908	0.03528166	0	-0.03193724	
4436	50092.2	-1	7.7	10	-6.5	7.16697	10.16382	-6.490982	7.577759	10.00159	-6.456907	0.03525805	0	-0.03193176	
4437	50103.92	-1	7.7	10	-6.5	7.162339	10.16375	-6.489835	7.576847	10.00043	-6.454868	0.0352354	0	-0.03192616	
4438	50115.19	-1	7.7	10	-6.5	7.157842	10.16345	-6.489542	7.576135	9.999378	-6.452815	0.03521395	0	-0.03192616	
4439	50126.59	-1	7.7	10	-6.5	7.153879	10.16326	-6.489324	7.575372	9.998319	-6.451104	0.03519559	0	-0.03192592	
4440	50138.07	-1	7.7	10	-6.5	7.149951	10.16302	-6.489121	7.574651	9.997089	-6.449222	0.03517652	0	-0.03192556	
4441	50149.29	-1	7.7	10	-6.5	7.146673	10.16283	-6.489746	7.574114	9.9961	-6.447187	0.03516173	0	-0.03192866	
4442	50160.62	-1	7.7	10	-6.5	7.14416	10.16274	-6.489777	7.573536	9.995146	-6.445534	0.03514957	0	-0.03192937	
4443	50172.17	-1	7.7	10	-6.5	7.141657	10.16272	-6.490221	7.573249	9.994372	-6.44392	0.03513694	0	-0.03193152	
4444	50196.25	-1	7.7	10	-6.5	7.139603	10.16242	-6.491254	7.572804	9.993007	-6.440525	0.03512788	0	-0.03193772	
4445	50206.11	-1	7.7	10	-6.5	7.136425	10.16169	-6.492813	7.572463	9.992313	-6.43878	0.03511453	0	-0.03194797	
4446	50213.56	-1	7.7	10	-6.5	7.134407	10.16126	-6.493046	7.57232	9.991887	-6.4376	0.03510642	0	-0.03195012	
4447	50224.87	-1	7.7	10	-6.5	7.13307	10.16084	-6.493549	7.572088	9.991364	-6.435416	0.03510141	0	-0.03195417	
4448	50236.25	-1	7.7	10	-6.5	7.131617	10.1604	-6.493876	7.571517	9.990739	-6.433696	0.03509569	0	-0.03195679	
4449	50247.3	-1	7.7	10	-6.5	7.130352	10.16005	-6.494326	7.571111	9.990429	-6.431789	0.03509068	0	-0.03196061	
4450	50258.43	-1	7.7	10	-6.5	7.129332	10.15973	-6.494514	7.570383	9.990087	-6.430199	0.03508592	0	-0.03196168	
4451	50270.83	-1	7.7	10	-6.5	7.128417	10.15951	-6.494496	7.569663	9.98971	-6.428493	0.03508306	0	-0.03196228	
4452	50280.5	-1	7.7	10	-6.5	7.127557	10.15928	-6.494585	7.568848	9.989549	-6.426691	0.03507996	0	-0.0319643	
4453	50291.94	-1	7.7	10	-6.5	7.126763	10.15895	-6.494541	7.567555	9.989286	-6.425331	0.03507638	0	-0.03196466	
4454	50302.98	-1	7.7	10	-6.5	7.12618	10.15838	-6.494369	7.566227	9.988914	-6.423796	0.0350759	0	-0.03196573	
4455	50314.58	-1	7.7	10	-6.5	7.125618	10.15787	-6.494222	7.564754	9.988767	-6.422024	0.035074	0	-0.03196645	
4456	50325.03	-1	7.7	10	-6.5	7.125125	10.15727	-6.49402	7.562636	9.988461	-6.420523	0.03507543	0	-0.03196812	
4457	50336.8	-1	7.7	10	-6.5	7.12487	10.15656	-6.493747	7.560633	9.988158	-6.418621	0.03507543	0	-0.03196847	
4458	50348.01	-1	7.7	10	-6.5	7.124777	10.1559	-6.49328	7.558017	9.987843	-6.416203	0.03507733	0	-0.03196812	
4459	50359.21	-1	7.7	10	-6.5	7.124638	10.15523	-6.492896	7.554701	9.987472	-6.413488	0.03507853	0	-0.03196812	
4460	50370.19	-1	7.7	10	-6.5	7.124718	10.15448	-6.492469	7.550612	9.986856	-6.410048	0.03508234	0	-0.03196871	
4461	50381.06	-1	7.7	10	-6.5	7.124736	10.15391	-6.491821	7.546354	9.986442	-6.406438	0.03508377	0	-0.03196728	
4462	50392.54	-1	7.7	10	-6.5	7.124756	10.15332	-6.491332	7.540628	9.985928	-6.402082	0.03508496	0	-0.03196621	
4463	50403.59	-1	7.7	10	-6.5	7.124896	10.15265	-6.490916	7.534369	9.985001	-6.397019	0.03508902	0	-0.03196657	
4464	50414.79	-1	7.7	10	-6.5	7.125012	10.15211	-6.490353	7.52759	9.984449	-6.391535	0.03509259	0	-0.03196561	
4465	50425.58	-1	7.7	10	-6.5	7.125093	10.15156	-6.48994	7.519997	9.983912	-6.386076	0.03509414	0	-0.03196573	
4466	50437.02	-1	7.7	10	-6.5	7.125273	10.15101	-6.489649	7.51143	9.983103	-6.379957	0.03509712	0	-0.03196609	
4467	50448.34	-1	7.7	10	-6.5	7.125405	10.1506	-6.489179	7.502624	9.982557	-6.373884	0.03509903	0	-0.03196526	
4468	50459.11	-1	7.7	10	-6.5	7.125407	10.15019	-6.488893	7.492772	9.982165	-6.368466	0.03510082	0	-0.03196454	
4469	50470.68	-1	7.7	10	-6.5	7.12556	10.14991	-6.488771	7.482257	9.981939	-6.363061	0.03510177	0	-0.03196502	
4470	50481.53	-1	7.7	10	-6.5	7.125657	10.14973	-6.488441	7.471631	9.981791	-6.357678	0.03510344	0	-0.03196394	
4471	50492.94	-1	7.7	10	-6.5	7.125787	10.14953	-6.488376	7.459681	9.981791	-6.352561	0.03510392	0	-0.03196394	
4472	50503.88	-1	7.7	10	-6.5	7.125992	10.14935	-6.488408	7.447759	9.982331	-6.347851	0.03510571	0	-0.03196418	
4473	50515.53	-1	7.7	10	-6.5	7.126193	10.14923	-6.488308	7.435453	9.982374	-6.343185	0.03510714	0	-0.0319649	
4474	50526.66	-1	7.7	10	-6.5	7.126351	10.14906	-6.48843	7.422904	9.982702	-6.338415	0.03510857	0	-0.03196597	
4475	50537.76	-1	7.7	10	-6.5	7.126629	10.14888	-6.488722	7.4098	9.983281	-6.333937	0.03511119	0	-0.03196788	
4476	50548.89	-1	7.7	10	-6.5	7.126847	10.1489	-6.488768	7.396286	9.983307	-6.329793	0.03511226	0	-0.03196847	
4477	50560.14	-1	7.7	10	-6.5	7.126948	10.14904	-6.489016	7.381986	9.983643	-6.32558	0.03511167	0	-0.03196824	
4478	50571.17	-1	7.7	10	-6.5	7.127172	10.14925	-6.489329	7.367686	9.983815	-6.321878	0.03511262	0	-0.03197026	
4479	50582.42	-1	7.7	10	-6.5	7.127336	10.14952	-6.489539	7.35305	9.983923	-6.318821	0.03511226	0	-0.03197002	
4480	50592.84	-1	7.7	10	-6.5	7.127622	10.14969	-6.489915	7.338667	9.984352	-6.316139	0.03511262	0	-0.03197122	
4481	50605.57	-1	7.7	10	-6.5	7.127951	10.14981	-6.490397	7.322994	9.984726	-6.313446	0.03511357	0	-0.03197312	
4482	50615.55	-1	7.7	10	-6.5	7.12834	10.14989	-6.491006	7.308965	9.985075	-6.311646	0.03511548	0	-0.03197575	
4483	50626.85	-1	7.7	10	-6.5	7.128796	10.14995	-6.491667	7.29466	9.985806	-6.309909	0.03511858	0	-0.0319792	
4484	50638.34	-1	7.7	10	-6.5	7.129259	10.14991	-6.492329	7.28019	9.986688	-6.308201	0.03512049	0	-0.03198302	
4485	50649.66	-1	7.7	10	-6.5	7.129766	10.15006	-6.493008	7.266447	9.987584	-6.306922	0.03512287	0	-0.03198516	
4486	50660.08	-1	7.7	10	-6.5	7.13018	10.15026	-6.493684	7.254197	9.989058	-6.305816	0.03512335	0	-0.03198838	
4487	50672.14	-1	7.7	10	-6.5	7.130681	10.15055	-6.49436	7.240858	9.990431	-6.304693	0.03512383	0	-0.03198957	
4488	50682.63	-1	7.7	10	-6.5	7.131239	10.15088	-6.49504	7.228132	9.991876	-6.303401	0.03512621	0	-0.03199291	
4489	50693.95	-1	7.7	10	-6.5	7.131851	10.15124	-6.49572	7.215702	9.993499	-6.302639	0.03512788	0	-0.0319947	
4490	50704.82	-1	7.7	10	-6.5	7.132506	10.15164	-6.496387	7.203692	9.995132	-6.301997	0.03512979	0	-0.03199685	
4491	50716.15	-1	7.7	10	-6.5	7.133187	10.15202	-6.497081	7.191733	9.996953	-6.30127	0.03513288	0	-0.03199947	
4492	50727.93	-1	7.7	10	-6.5	7.133973	10.15247	-6.497713	7.180187	9.999058	-6.300736	0.03513432	0	-0.03200078	
4493	50738.61	-1	7.7	10	-6.5	7.134694	10.15294	-6.498333	7.16981	10.00096	-6.299936	0.0351367	0	-0.03200293	
4494	50750.37	-1	7.7	10	-6.5	7.135446	10.15342	-6.498827	7.158754	10.00293	-6.29856	0.03513861	0	-0.0320034	
4495	50761.93	-1	7.7	10	-6.5	7.136156	10.15394	-6.499414	7.147918	10.00454	-6.297217	0.03513932	0	-0.03200436	
4496	50773.82	-1	7.7	10	-6.5	7.136835	10.15448	-6.499743	7.13725	10.00581	-6.295021	0.03514171	0	-0.03200412	
4497	50785.17	-1	7.7	10	-6.5	7.13757	10.15506	-6.500273	7.127288	10.00685	-6.293315	7.074738	10.02113	-6.377186	
4498	50796.97	-1	7.7	10	-6.5	7.138419	10.15561	-6.500816	7.117581	10.0075	-6.291617	7.07575	10.02697	-6.380338	
4499	50808.63	-1	7.7	10	-6.5	7.139146	10.15607	-6.501427	7.108287	10.0077	-6.289929	7.074634	10.02947	-6.381545	
4500	50819.88	-1	7.7	10	-6.5	7.139835	10.15661	-6.501929	7.100222	10.00799	-6.287657	7.072453	10.03	-6.381168	
4501	50832.08	-1	7.7	10	-6.5	7.140569	10.1571	-6.502379	7.091935	10.00763	-6.28468	7.069343	10.02902	-6.379715	
4502	50843.13	2	6.3	10	-6.5	7.141213	10.15755	-6.5029	7.08457	10.00699	-6.280905	7.065457	10.02646	-6.37711	
4503	50854.3	2	6.3	10	-6.5	7.141857	10.15799	-6.503307	7.078072	10.0063	-6.276867	7.061479	10.02335	-6.373997	
4504	50866.07	2	6.3	10	-6.5	7.142449	10.15837	-6.503655	7.071741	10.0049	-6.272384	7.057033	10.01925	-6.37025	
4505	50876.57	2	6.3	10	-6.5	7.143036	10.1587	-6.504027	7.066485	10.004	-6.26793	7.052766	10.01504	-6.366368	
4506	50887.93	2	6.3	10	-6.5	7.143588	10.15894	-6.504333	7.061695	10.00291	-6.263314	7.048363	10.01033	-6.362144	
4507	50899.41	2	6.3	10	-6.5	7.144145	10.15916	-6.50462	7.058248	10.00202	-6.258938	7.044312	10.00553	-6.3579	
4508	50910.56	2	6.3	10	-6.5	7.144643	10.15935	-6.504796	7.055154	10.00096	-6.253957	7.039634	9.999656	-6.352736	
4509	50921.79	2	6.3	10	-6.5	7.14515	10.15948	-6.505012	7.05192	9.999867	-6.249715	7.035253	9.994203	-6.348154	
4510	50933.63	2	6.3	10	-6.5	7.145643	10.1596	-6.505222	7.050333	9.99897	-6.246552	7.031914	9.989526	-6.344385	
4511	50943.93	2	6.3	10	-6.5	7.146094	10.15967	-6.505463	7.048915	9.997757	-6.243832	7.032044	9.989342	-6.344392	
4512	50955.7	2	6.3	10	-6.5	7.146494	10.15976	-6.505633	7.047484	9.996721	-6.241566	7.025991	9.981018	-6.337958	
4513	50966.37	2	6.3	10	-6.5	7.146845	10.15986	-6.505746	7.04703	9.996412	-6.240319	7.026197	9.981054	-6.338009	
4514	50977.09	2	6.3	10	-6.5	7.147072	10.15995	-6.505652	7.04713	9.99601	-6.239639	7.023774	9.977388	-6.335073	
4515	50989.13	2	6.3	10	-6.5	7.147277	10.16002	-6.505676	7.047669	9.996146	-6.240014	7.024522	9.978095	-6.335609	
4516	51003.57	2	6.3	10	-6.5	7.147349	10.16008	-6.505664	7.050361	9.997612	-6.242124	7.027455	9.981452	-6.338115	
4517	51012.56	2	6.3	10	-6.5	7.14742	10.16012	-6.505751	7.052516	9.998267	-6.244362	7.030502	9.98494	-6.340994	
4518	51019.16	2	6.3	10	-6.5	7.147475	10.16021	-6.505714	7.053908	9.998474	-6.245553	7.030619	9.985111	-6.341044	
4519	51030.64	2	6.3	10	-6.5	7.147482	10.16027	-6.505653	7.056008	9.99924	-6.248443	7.035853	9.991256	-6.346065	
4520	51041.57	2	6.3	10	-6.5	7.147519	10.1603	-6.50564	7.058748	9.999741	-6.251323	7.039299	9.995008	-6.349299	
