4/14/2019 12:47:48 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
1373	16104.93	4	7.5	10	-6.2	6.956201	10.20827	-6.880219	7.179583	9.963665	-6.313007	
1374	16116.24	4	7.5	10	-6.2	6.955124	10.20805	-6.879715	7.168338	9.964019	-6.3115	
1375	16127.39	4	7.5	10	-6.2	6.954024	10.20785	-6.879193	7.157546	9.964148	-6.309771	
1376	16139.56	4	7.5	10	-6.2	6.953032	10.20768	-6.878717	7.146129	9.964637	-6.307341	
1377	16149.95	4	7.5	10	-6.2	6.952025	10.20761	-6.878317	7.135314	9.965154	-6.305322	
1378	16161.21	4	7.5	10	-6.2	6.951066	10.2076	-6.877933	7.124592	9.965776	-6.303233	
1379	16172.12	4	7.5	10	-6.2	6.95032	10.20764	-6.877601	7.113878	9.966705	-6.3007	
1380	16183.25	4	7.5	10	-6.2	6.949565	10.20773	-6.87733	7.103223	9.96804	-6.29809	
1381	16194.38	4	7.5	10	-6.2	6.948848	10.20781	-6.877084	7.092657	9.969615	-6.295625	
1382	16205.47	4	7.5	10	-6.2	6.948162	10.20796	-6.876836	7.08296	9.971128	-6.293163	
1383	16216.67	5	7.7	10	-6.5	6.947397	10.20817	-6.876623	7.072986	9.973478	-6.290482	
1384	16227.77	5	7.7	10	-6.5	6.946621	10.20835	-6.876489	7.063519	9.975916	-6.287991	
1385	16239.46	5	7.7	10	-6.5	6.945828	10.20855	-6.876274	7.054085	9.978668	-6.285279	
1386	16250.75	5	7.7	10	-6.5	6.944905	10.20877	-6.876062	7.045518	9.981507	-6.283084	
1387	16263.45	5	7.7	10	-6.5	6.94403	10.20896	-6.876152	7.035501	9.984787	-6.281051	
1388	16274.57	5	7.7	10	-6.5	6.942977	10.20916	-6.875998	7.027864	9.987572	-6.279336	
1389	16284.13	5	7.7	10	-6.5	6.941734	10.20948	-6.875841	7.020981	9.990211	-6.278342	
1390	16295.63	5	7.7	10	-6.5	6.940551	10.20968	-6.875803	7.013391	9.992722	-6.277798	
1391	16307.27	5	7.7	10	-6.5	6.939178	10.20991	-6.875607	7.006076	9.995081	-6.277244	
1392	16318.79	5	7.7	10	-6.5	6.937773	10.21022	-6.875423	6.998322	9.996964	-6.277142	
1393	16330.49	5	7.7	10	-6.5	6.936249	10.21044	-6.875145	6.990988	9.998736	-6.277983	
1394	16342.09	5	7.7	10	-6.5	6.9347	10.21066	-6.874918	6.983772	10.00051	-6.278602	
1395	16354.19	5	7.7	10	-6.5	6.933094	10.21092	-6.874617	6.97553	10.00177	-6.279779	
1396	16365.1	5	7.7	10	-6.5	6.931435	10.21104	-6.874344	6.968334	10.00278	-6.281497	
1397	16378	5	7.7	10	-6.5	6.929758	10.21113	-6.874164	6.960514	10.00361	-6.283517	
1398	16388.41	5	7.7	10	-6.5	6.927984	10.21113	-6.873841	6.953253	10.00425	-6.285666	
1399	16398.46	5	7.7	10	-6.5	6.926198	10.21115	-6.873625	6.946584	10.00479	-6.287575	
1400	16410.61	5	7.7	10	-6.5	6.924181	10.21115	-6.873419	6.939657	10.0051	-6.289557	
1401	16420.97	5	7.7	10	-6.5	6.922176	10.21111	-6.873189	6.933169	10.00535	-6.291364	
1402	16433.57	5	7.7	10	-6.5	6.91982	10.21105	-6.873039	6.92574	10.00574	-6.293217	
1403	16443.46	5	7.7	10	-6.5	6.917299	10.21096	-6.872994	6.920066	10.00592	-6.294452	
1404	16454.66	5	7.7	10	-6.5	6.914627	10.21089	-6.872977	6.913413	10.00595	-6.296103	
1405	16465.81	5	7.7	10	-6.5	6.911826	10.21079	-6.873052	6.906825	10.00608	-6.297866	
1406	16476.95	5	7.7	10	-6.5	6.908684	10.21068	-6.873184	6.900289	10.0062	-6.299765	
