4/14/2019 1:29	The file contains frame by frame data of location for 3 tracked objects 										
The coordinate system is in Unity world coordinates.											
-------------------------------------------------											
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ
754	9120.883	-1	7.7	10	-6.5	7.032276	10.13862	-6.767771	7.548367	9.956254	-6.631469
755	9132.98	-1	7.7	10	-6.5	7.034217	10.13798	-6.767157	7.554839	9.951966	-6.639708
756	9143.588	-1	7.7	10	-6.5	7.037088	10.13769	-6.766576	7.561328	9.94829	-6.646955
757	9155.785	-1	7.7	10	-6.5	7.039461	10.1376	-6.766468	7.569808	9.94421	-6.655993
758	9168.3	-1	7.7	10	-6.5	7.041666	10.13724	-6.766477	7.577992	9.939672	-6.665481
759	9177.737	-1	7.7	10	-6.5	7.044403	10.13696	-6.766008	7.585121	9.936555	-6.672459
760	9188.875	-1	7.7	10	-6.5	7.046445	10.13658	-6.765593	7.593493	9.93327	-6.681098
761	9200.227	-1	7.7	10	-6.5	7.048054	10.13633	-6.765364	7.601655	9.929622	-6.690055
762	9211.217	-1	7.7	10	-6.5	7.049811	10.13596	-6.764912	7.609859	9.926689	-6.698546
763	9222.582	-1	7.7	10	-6.5	7.051522	10.13574	-6.764141	7.617904	9.92403	-6.707396
764	9233.518	-1	7.7	10	-6.5	7.053115	10.13581	-6.763231	7.625129	9.921527	-6.715998
765	9244.708	-1	7.7	10	-6.5	7.055275	10.13582	-6.762151	7.633057	9.918988	-6.724448
766	9255.551	-1	7.7	10	-6.5	7.057908	10.13606	-6.760657	7.640249	9.916676	-6.732622
767	9267.576	-1	7.7	10	-6.5	7.060857	10.13724	-6.758972	7.64756	9.914638	-6.741302
768	9278.208	-1	7.7	10	-6.5	7.06474	10.13946	-6.757072	7.65468	9.913061	-6.748561
769	9289.574	-1	7.7	10	-6.5	7.068256	10.14205	-6.755045	7.661956	9.911675	-6.756497
770	9300.514	-1	7.7	10	-6.5	7.071773	10.14576	-6.752992	7.668981	9.910346	-6.764565
771	9311.698	-1	7.7	10	-6.5	7.07633	10.15099	-6.750408	7.675958	9.90944	-6.77205
772	9323.067	-1	7.7	10	-6.5	7.07996	10.15541	-6.74792	7.68243	9.908445	-6.779531
773	9334.16	-1	7.7	10	-6.5	7.083728	10.15894	-6.746591	7.688817	9.907445	-6.78715
774	9345.412	-1	7.7	10	-6.5	7.0866	10.16243	-6.745437	7.695163	9.906633	-6.793963
775	9356.219	-1	7.7	10	-6.5	7.089386	10.16574	-6.744773	7.700897	9.905781	-6.800479
776	9367.597	-1	7.7	10	-6.5	7.091739	10.17034	-6.744521	7.706958	9.904986	-6.807484
777	9378.749	-1	7.7	10	-6.5	7.093832	10.17638	-6.744333	7.71297	9.904679	-6.81365
778	9389.857	-1	7.7	10	-6.5	7.095829	10.18304	-6.74463	7.718558	9.904782	-6.819662
779	9401.229	-1	7.7	10	-6.5	7.097479	10.18962	-6.745456	7.724442	9.905081	-6.826443
780	9412.441	-1	7.7	10	-6.5	7.099038	10.19607	-6.746127	7.729907	9.905788	-6.832152
781	9423.355	-1	7.7	10	-6.5	7.100512	10.2025	-6.747173	7.735236	9.907266	-6.83806
782	9434.623	-1	7.7	10	-6.5	7.101934	10.20928	-6.748729	7.74013	9.908254	-6.843868
783	9446.021	-1	7.7	10	-6.5	7.103361	10.2159	-6.750175	7.744992	9.909412	-6.848955
784	9456.811	-1	7.7	10	-6.5	7.104803	10.2216	-6.751965	7.749424	9.910686	-6.853897
785	9468.53	-1	7.7	10	-6.5	7.10607	10.22651	-6.754259	7.753629	9.911813	-6.858847
786	9480.218	-1	7.7	10	-6.5	7.107628	10.23069	-6.756477	7.757824	9.91293	-6.863462
787	9490.402	-1	7.7	10	-6.5	7.109541	10.23495	-6.758874	7.761215	9.913734	-6.867335
788	9501.331	-1	7.7	10	-6.5	7.111406	10.23936	-6.761756	7.764756	9.914569	-6.871483
789	9513.691	-1	7.7	10	-6.5	7.113405	10.2438	-6.764636	7.768565	9.91548	-6.875457
790	9523.878	-1	7.7	10	-6.5	7.115359	10.24839	-6.767646	7.771871	9.916299	-6.879041
791	9534.918	-1	7.7	10	-6.5	7.117159	10.25294	-6.770813	7.77521	9.917008	-6.88272
792	9546.447	-1	7.7	10	-6.5	7.118894	10.2572	-6.773999	7.778382	9.917476	-6.885788
793	9557.347	-1	7.7	10	-6.5	7.120426	10.26116	-6.777087	7.781321	9.917837	-6.888695
794	9570.313	-1	7.7	10	-6.5	7.121804	10.2651	-6.780168	7.784388	9.917871	-6.89179
795	9580.385	-1	7.7	10	-6.5	7.123003	10.26865	-6.783165	7.787067	9.917809	-6.894217
796	9591.912	-1	7.7	10	-6.5	7.124411	10.27248	-6.786142	7.789579	9.917141	-6.896447
797	9603.267	-1	7.7	10	-6.5	7.125849	10.27613	-6.78924	7.792094	9.916632	-6.898715
798	9614.652	-1	7.7	10	-6.5	7.127398	10.28004	-6.792389	7.794847	9.916047	-6.901024
799	9625.556	-1	7.7	10	-6.5	7.128866	10.28388	-6.795463	7.797572	9.915363	-6.903224
800	9636.503	-1	7.7	10	-6.5	7.13027	10.28774	-6.798433	7.800037	9.91456	-6.905214
801	9647.968	-1	7.7	10	-6.5	7.131516	10.2916	-6.801507	7.802212	9.913432	-6.906683
802	9659.625	-1	7.7	10	-6.5	7.132625	10.2954	-6.804609	7.804401	9.912313	-6.908239
803	9670.581	-1	7.7	10	-6.5	7.133433	10.29914	-6.807698	7.806265	9.911017	-6.909175
804	9681.446	-1	7.7	10	-6.5	7.134172	10.3027	-6.810781	7.808225	9.90988	-6.910215
805	9692.543	-1	7.7	10	-6.5	7.134852	10.30574	-6.81368	7.810003	9.908391	-6.910958
806	9704.038	-1	7.7	10	-6.5	7.13567	10.3083	-6.816465	7.81179	9.907392	-6.911591
807	9715.157	-1	7.7	10	-6.5	7.136484	10.31072	-6.819142	7.813872	9.906302	-6.912383
808	9726.54	-1	7.7	10	-6.5	7.137334	10.31277	-6.82163	7.815864	9.905233	-6.912967
809	9738.382	-1	7.7	10	-6.5	7.138332	10.31481	-6.82397	7.817878	9.904099	-6.913331
810	9750.025	-1	7.7	10	-6.5	7.139358	10.31697	-6.826336	7.820092	9.903149	-6.913666
811	9759.663	-1	7.7	10	-6.5	7.140612	10.31899	-6.82865	7.821933	9.902135	-6.913825
812	9772.332	-1	7.7	10	-6.5	7.142065	10.32093	-6.83107	7.824332	9.900809	-6.91396
813	9781.678	-1	7.7	10	-6.5	7.143645	10.3226	-6.833307	7.826406	9.899573	-6.914075
814	9792.444	-1	7.7	10	-6.5	7.145288	10.32408	-6.835486	7.828767	9.898169	-6.914402
815	9803.741	-1	7.7	10	-6.5	7.147521	10.32498	-6.837695	7.83129	9.896746	-6.914733
816	9814.465	-1	7.7	10	-6.5	7.149731	10.32576	-6.839585	7.833961	9.895136	-6.915538
817	9826.146	-1	7.7	10	-6.5	7.152948	10.32635	-6.841445	7.836633	9.893126	-6.916398
818	9836.941	-1	7.7	10	-6.5	7.155768	10.32671	-6.842931	7.839229	9.890914	-6.917424
819	9848.623	-1	7.7	10	-6.5	7.158597	10.32708	-6.844351	7.841882	9.888432	-6.918686
820	9859.304	-1	7.7	10	-6.5	7.162996	10.32743	-6.845661	7.844304	9.886009	-6.919347
821	9870.845	-1	7.7	10	-6.5	7.166933	10.32739	-6.846711	7.846541	9.883109	-6.920121
822	9881.543	-1	7.7	10	-6.5	7.170959	10.32741	-6.847575	7.848262	9.879851	-6.921287
823	9892.735	-1	7.7	10	-6.5	7.175709	10.32762	-6.848347	7.85037	9.87664	-6.922462
824	9904.112	-1	7.7	10	-6.5	7.180322	10.32758	-6.848645	7.852733	9.873371	-6.92377
825	9914.966	-1	7.7	10	-6.5	7.185195	10.3277	-6.848694	7.854562	9.870073	-6.925702
826	9926.887	-1	7.7	10	-6.5	7.190797	10.32792	-6.848697	7.856931	9.866748	-6.927793
827	9937.534	-1	7.7	10	-6.5	7.196496	10.32761	-6.848229	7.860142	9.863644	-6.930174
828	9949.021	-1	7.7	10	-6.5	7.202087	10.32686	-6.847874	7.86317	9.86143	-6.93292
829	9960.988	-1	7.7	10	-6.5	7.208376	10.32528	-6.847077	7.866698	9.860696	-6.935898
830	9973.256	-1	7.7	10	-6.5	7.214434	10.3236	-6.846005	7.869873	9.859937	-6.938375
831	9982.217	-1	7.7	10	-6.5	7.220224	10.32157	-6.84507	7.873225	9.860796	-6.940214
832	9993.032	-1	7.7	10	-6.5	7.226099	10.31932	-6.844081	7.875713	9.861003	-6.941823
833	10004.54	-1	7.7	10	-6.5	7.232538	10.31683	-6.842818	7.877468	9.861548	-6.943345
834	10015.11	-1	7.7	10	-6.5	7.238748	10.31419	-6.841382	7.879431	9.862574	-6.944277
835	10026.41	-1	7.7	10	-6.5	7.245599	10.31124	-6.839758	7.881204	9.863162	-6.94542
836	10037.79	-1	7.7	10	-6.5	7.252383	10.30778	-6.838326	7.882398	9.864079	-6.946452
837	10049.1	-1	7.7	10	-6.5	7.255762	10.30339	-6.836028	7.883718	9.864335	-6.94744
838	10060.32	-1	7.7	10	-6.5	7.26299	10.29918	-6.834249	7.885229	9.864925	-6.948566
839	10071.43	-1	7.7	10	-6.5	7.270578	10.29419	-6.832519	7.886769	9.865347	-6.949798
840	10082.78	-1	7.7	10	-6.5	7.27768	10.28864	-6.830585	7.88825	9.865732	-6.951234
841	10093.74	-1	7.7	10	-6.5	7.285851	10.28396	-6.828954	7.889438	9.865268	-6.952437
842	10104.81	-1	7.7	10	-6.5	7.29319	10.27714	-6.826906	7.891014	9.865247	-6.953592
843	10116.58	-1	7.7	10	-6.5	7.299822	10.26997	-6.824941	7.892226	9.864964	-6.954662
844	10127.74	-1	7.7	10	-6.5	7.306691	10.26213	-6.823187	7.893233	9.864436	-6.955467
845	10138.94	-1	7.7	10	-6.5	7.313665	10.25401	-6.821667	7.89407	9.864036	-6.956206
846	10149.78	-1	7.7	10	-6.5	7.320265	10.24557	-6.820188	7.894489	9.862998	-6.956761
847	10161.15	-1	7.7	10	-6.5	7.3267	10.23649	-6.818915	7.895129	9.862211	-6.957032
848	10171.9	-1	7.7	10	-6.5	7.333517	10.22668	-6.817939	7.8956	9.861403	-6.957427
849	10184.62	-1	7.7	10	-6.5	7.339518	10.21685	-6.816755	7.895974	9.860161	-6.957963
850	10194.48	-1	7.7	10	-6.5	7.345303	10.20683	-6.815987	7.896442	9.859314	-6.958174
851	10207.33	-1	7.7	10	-6.5	7.350996	10.19649	-6.815437	7.896767	9.858426	-6.958512
852	10216.31	-1	7.7	10	-6.5	7.355698	10.18636	-6.814859	7.897227	9.857681	-6.958784
853	10227.57	-1	7.7	10	-6.5	7.36052	10.1764	-6.814273	7.897643	9.856568	-6.958952
854	10238.85	-1	7.7	10	-6.5	7.365477	10.16623	-6.813999	7.898352	9.85558	-6.959142
855	10250.01	-1	7.7	10	-6.5	7.369593	10.15619	-6.813493	7.898905	9.854693	-6.959271
856	10261.3	-1	7.7	10	-6.5	7.373406	10.14578	-6.813242	7.899513	9.854048	-6.959364
857	10272.47	-1	7.7	10	-6.5	7.377954	10.1354	-6.813588	7.900112	9.853192	-6.959164
858	10283.28	-1	7.7	10	-6.5	7.381514	10.12459	-6.813847	7.900687	9.852803	-6.959202
859	10294.74	-1	7.7	10	-6.5	7.385009	10.1137	-6.814413	7.901021	9.85224	-6.958853
860	10306.04	-1	7.7	10	-6.5	7.388535	10.10283	-6.814931	7.90111	9.851741	-6.958627
861	10316.87	-1	7.7	10	-6.5	7.391744	10.09185	-6.815519	7.901484	9.851211	-6.958584
862	10329.94	-1	7.7	10	-6.5	7.395003	10.08088	-6.81634	7.901991	9.85051	-6.958367
863	10339.68	-1	7.7	10	-6.5	7.398355	10.07038	-6.817183	7.902486	9.849812	-6.958366
864	10350.79	-1	7.7	10	-6.5	7.401184	10.0599	-6.817655	7.902908	9.848894	-6.958333
865	10363.16	-1	7.7	10	-6.5	7.403703	10.04975	-6.8183	7.903636	9.847967	-6.95846
866	10374.43	-1	7.7	10	-6.5	7.406686	10.03982	-6.819014	7.904582	9.847046	-6.958488
867	10384.66	-1	7.7	10	-6.5	7.40875	10.03027	-6.819394	7.905066	9.846129	-6.958324
868	10395.43	-1	7.7	10	-6.5	7.410966	10.02124	-6.819857	7.90551	9.845342	-6.9581
869	10406.63	-1	7.7	10	-6.5	7.413558	10.01262	-6.82022	7.906003	9.844517	-6.957915
870	10417.96	-1	7.7	10	-6.5	7.415482	10.00476	-6.820122	7.906384	9.843679	-6.957704
871	10428.95	-1	7.7	10	-6.5	7.417318	9.997681	-6.819898	7.906865	9.842847	-6.957336
872	10440.49	-1	7.7	10	-6.5	7.419558	9.991766	-6.819565	7.907078	9.842063	-6.957062
873	10451.74	-1	7.7	10	-6.5	7.421184	9.986006	-6.818993	7.907404	9.841105	-6.957017
874	10462.28	-1	7.7	10	-6.5	7.423055	9.98073	-6.818629	7.907934	9.840233	-6.956601
875	10473.42	-1	7.7	10	-6.5	7.424649	9.975553	-6.817836	7.908348	9.839345	-6.956401
876	10484.82	-1	7.7	10	-6.5	7.426246	9.970426	-6.817147	7.908848	9.838432	-6.956168
877	10495.92	-1	7.7	10	-6.5	7.428162	9.965267	-6.816741	7.909352	9.83757	-6.955737
878	10507.42	-1	7.7	10	-6.5	7.429529	9.959844	-6.816356	7.909802	9.836719	-6.955536
879	10518.34	-1	7.7	10	-6.5	7.430829	9.954308	-6.816185	7.910295	9.835858	-6.955608
880	10529.79	-1	7.7	10	-6.5	7.432459	9.948849	-6.8163	7.910966	9.835081	-6.955503
881	10540.75	-1	7.7	10	-6.5	7.433443	9.94337	-6.816448	7.911606	9.834345	-6.955428
882	10552.21	-1	7.7	10	-6.5	7.434274	9.938249	-6.816582	7.912276	9.833689	-6.955411
883	10563.54	-1	7.7	10	-6.5	7.435505	9.933856	-6.816751	7.912866	9.832929	-6.95532
884	10574.6	-1	7.7	10	-6.5	7.436305	9.93006	-6.816664	7.913456	9.83212	-6.955194
885	10585.52	-1	7.7	10	-6.5	7.437298	9.926867	-6.816612	7.913851	9.831145	-6.955043
886	10596.79	-1	7.7	10	-6.5	7.438695	9.923914	-6.816852	7.914331	9.830192	-6.954817
887	10608.41	-1	7.7	10	-6.5	7.439477	9.921268	-6.816943	7.913536	9.831244	-6.955911
888	10619.08	-1	7.7	10	-6.5	7.440398	9.918272	-6.817139	7.91478	9.831211	-6.954817
889	10630.73	-1	7.7	10	-6.5	7.441573	9.915486	-6.817596	7.913927	9.832522	-6.955451
890	10641.76	-1	7.7	10	-6.5	7.441833	9.912505	-6.817826	7.914881	9.832463	-6.955368
891	10652.75	-1	7.7	10	-6.5	7.442428	9.909503	-6.818142	7.914935	9.831045	-6.954649
892	10664.17	-1	7.7	10	-6.5	7.443421	9.906672	-6.818685	7.915267	9.831106	-6.953992
893	10675.13	-1	7.7	10	-6.5	7.44378	9.903858	-6.818964	7.916145	9.831167	-6.954316
894	10686.32	-1	7.7	10	-6.5	7.444311	9.90089	-6.819286	7.916024	9.830496	-6.953815
895	10697.51	-1	7.7	10	-6.5	7.445179	9.898183	-6.819676	7.916105	9.830522	-6.953398
896	10709.15	-1	7.7	10	-6.5	7.445825	9.895472	-6.820045	7.916753	9.830029	-6.953359
897	10720.15	-1	7.7	10	-6.5	7.446197	9.892855	-6.820391	7.916605	9.829551	-6.952984
898	10730.78	-1	7.7	10	-6.5	7.446723	9.890424	-6.820835	7.916525	9.829134	-6.952659
899	10742.99	-1	7.7	10	-6.5	7.447191	9.888064	-6.821316	7.916453	9.828794	-6.952536
900	10753.53	-1	7.7	10	-6.5	7.447325	9.885731	-6.821716	7.915957	9.82802	-6.952072
901	10765.01	-1	7.7	10	-6.5	7.447429	9.883592	-6.822124	7.915419	9.82752	-6.951643
902	10776.01	-1	7.7	10	-6.5	7.447503	9.881589	-6.822618	7.91454	9.826986	-6.951268
903	10787.56	-1	7.7	10	-6.5	7.447267	9.879533	-6.823063	7.913945	9.826476	-6.951001
904	10798.46	-1	7.7	10	-6.5	7.44694	9.8775	-6.823626	7.913331	9.82585	-6.95086
905	10809.87	-1	7.7	10	-6.5	7.446694	9.875608	-6.824057	7.915685	9.815777	-6.94836
906	10821.24	-1	7.7	10	-6.5	7.446374	9.873693	-6.824357	7.918328	9.811661	-6.949299
907	10832.42	-1	7.7	10	-6.5	7.446133	9.872047	-6.824785	7.913868	9.808058	-6.945875
908	10843.87	-1	7.7	10	-6.5	7.446164	9.870546	-6.82514	7.914387	9.80169	-6.945756
909	10854.75	-1	7.7	10	-6.5	7.445876	9.86901	-6.825373	7.923473	9.80991	-6.950572
910	10865.65	-1	7.7	10	-6.5	7.445557	9.867562	-6.825622	7.910995	9.813442	-6.947185
911	10877.21	-1	7.7	10	-6.5	7.445428	9.866213	-6.825896	7.91041	9.810739	-6.946998
912	10888.99	-1	7.7	10	-6.5	7.444989	9.864645	-6.826018	7.916641	9.818507	-6.950911
913	10900.06	-1	7.7	10	-6.5	7.444818	9.863304	-6.826089	7.916994	9.817214	-6.951045
914	10910.43	-1	7.7	10	-6.5	7.444435	9.861777	-6.826088	7.909392	9.820711	-6.94841
915	10921.71	-1	7.7	10	-6.5	7.444014	9.860322	-6.826074	7.911855	9.824574	-6.950292
916	10932.62	-1	7.7	10	-6.5	7.443791	9.85913	-6.826232	7.910556	9.825183	-6.949556
917	10944.1	-1	7.7	10	-6.5	7.443472	9.858	-6.826145	7.910522	9.825226	-6.94939
918	10954.88	-1	7.7	10	-6.5	7.443104	9.85733	-6.825891	7.911219	9.826565	-6.950046
919	10966.39	-1	7.7	10	-6.5	7.442985	9.85675	-6.825889	7.911658	9.826572	-6.949893
920	10977.3	-1	7.7	10	-6.5	7.442016	9.855876	-6.825562	7.911754	9.826646	-6.949882
921	10988.69	-1	7.7	10	-6.5	7.441741	9.855384	-6.825387	7.911912	9.826939	-6.950207
922	10999.64	-1	7.7	10	-6.5	7.44136	9.854695	-6.825221	7.912092	9.827149	-6.95013
923	11010.98	-1	7.7	10	-6.5	7.440478	9.853633	-6.824967	7.912996	9.826905	-6.950577
924	11022.29	-1	7.7	10	-6.5	7.440066	9.852748	-6.82466	7.913256	9.826905	-6.950939
925	11034.57	-1	7.7	10	-6.5	7.439589	9.851741	-6.82445	7.913988	9.826768	-6.951398
926	11044.46	-1	7.7	10	-6.5	7.438878	9.850608	-6.824076	7.914435	9.82683	-6.951784
927	11055.96	-1	7.7	10	-6.5	7.437498	9.852605	-6.823807	7.914829	9.826764	-6.952252
928	11066.04	-1	7.7	10	-6.5	7.437433	9.852599	-6.823372	7.915575	9.826916	-6.952594
929	11077.96	-1	7.7	10	-6.5	7.436844	9.851138	-6.822876	7.916252	9.826337	-6.953076
930	11088.57	-1	7.7	10	-6.5	7.438333	9.852402	-6.823374	7.916841	9.826564	-6.953653
931	11100.05	-1	7.7	10	-6.5	7.437723	9.852258	-6.823059	7.917531	9.826573	-6.954294
932	11110.84	-1	7.7	10	-6.5	7.436749	9.852066	-6.822767	7.918263	9.826492	-6.954914
933	11122.61	-1	7.7	10	-6.5	7.436098	9.851757	-6.822412	7.919126	9.826595	-6.95572
934	11132.98	-1	7.7	10	-6.5	7.435196	9.851748	-6.821961	7.919816	9.826637	-6.956457
935	11144.3	-1	7.7	10	-6.5	7.433874	9.851192	-6.822392	7.920499	9.826636	-6.956957
936	11155.84	-1	7.7	10	-6.5	7.43353	9.851039	-6.822196	7.92135	9.827003	-6.957831
937	11166.82	-1	7.7	10	-6.5	7.432922	9.850841	-6.821673	7.922086	9.827002	-6.958256
938	11178.1	-1	7.7	10	-6.5	7.432393	9.850327	-6.821616	7.922714	9.827045	-6.958833
939	11189.03	-1	7.7	10	-6.5	7.432263	9.850248	-6.821474	7.923366	9.827339	-6.95948
940	11200.74	-1	7.7	10	-6.5	7.431994	9.849976	-6.821115	7.924071	9.827324	-6.959978
941	11211.21	-1	7.7	10	-6.5	7.431646	9.84964	-6.8212	7.9246	9.827393	-6.960475
942	11223.07	-1	7.7	10	-6.5	7.431916	9.84995	-6.821637	7.924909	9.827253	-6.960987
943	11234.54	-1	7.7	10	-6.5	7.431774	9.849836	-6.822134	7.925444	9.827247	-6.961443
944	11244.61	-1	7.7	10	-6.5	7.431733	9.849524	-6.822443	7.925846	9.827335	-6.961805
945	11256.6	-1	7.7	10	-6.5	7.431715	9.849347	-6.822911	7.925997	9.827149	-6.962111
946	11266.94	-1	7.7	10	-6.5	7.431466	9.848635	-6.823124	7.926381	9.827088	-6.962375
947	11278.4	-1	7.7	10	-6.5	7.43124	9.847596	-6.823341	7.9266	9.827147	-6.962512
948	11290.13	-1	7.7	10	-6.5	7.430992	9.846446	-6.823426	7.926721	9.82708	-6.962757
949	11300.59	-1	7.7	10	-6.5	7.430898	9.845057	-6.823511	7.926939	9.827071	-6.962885
950	11311.95	-1	7.7	10	-6.5	7.430973	9.8434	-6.823725	7.927068	9.827093	-6.962971
951	11323.13	-1	7.7	10	-6.5	7.430922	9.841834	-6.823905	7.927003	9.827124	-6.963004
952	11335.74	-1	7.7	10	-6.5	7.43088	9.840128	-6.82412	7.927111	9.827046	-6.962991
953	11345.58	-1	7.7	10	-6.5	7.430057	9.837957	-6.824767	7.92699	9.827125	-6.962903
954	11357.34	-1	7.7	10	-6.5	7.429996	9.835443	-6.825165	7.92672	9.827026	-6.962751
955	11368.83	-1	7.7	10	-6.5	7.429649	9.833075	-6.82534	7.926524	9.827057	-6.962435
956	11378.73	-1	7.7	10	-6.5	7.429131	9.830522	-6.825591	7.926314	9.827106	-6.962142
957	11390.61	-1	7.7	10	-6.5	7.428288	9.829412	-6.825543	7.925904	9.826959	-6.961839
958	11401.47	-1	7.7	10	-6.5	7.427978	9.825495	-6.82528	7.925612	9.826956	-6.961503
959	11411.95	-1	7.7	10	-6.5	7.427386	9.822935	-6.825158	7.925204	9.827024	-6.961116
960	11423.58	-1	7.7	10	-6.5	7.427361	9.820399	-6.82513	7.924633	9.82688	-6.960851
961	11434.3	-1	7.7	10	-6.5	7.426836	9.817946	-6.824999	7.92407	9.827049	-6.960491
962	11446.01	-1	7.7	10	-6.5	7.42644	9.816747	-6.824918	7.923535	9.827194	-6.959954
963	11457.36	-1	7.7	10	-6.5	7.426794	9.816288	-6.825326	7.922899	9.827091	-6.959497
964	11467.96	-1	7.7	10	-6.5	7.425826	9.81802	-6.825712	7.92254	9.827085	-6.958896
965	11479.67	-1	7.7	10	-6.5	7.425683	9.817669	-6.826088	7.921957	9.827201	-6.958302
966	11490.84	-1	7.7	10	-6.5	7.425736	9.816931	-6.826551	7.921206	9.82697	-6.957809
967	11502.12	-1	7.7	10	-6.5	7.425927	9.815125	-6.826889	7.92091	9.826946	-6.957363
968	11512.74	-1	7.7	10	-6.5	7.425534	9.813461	-6.827059	7.920368	9.826967	-6.9568
969	11524.49	-1	7.7	10	-6.5	7.425504	9.812072	-6.827439	7.919735	9.826728	-6.956289
970	11535.07	-1	7.7	10	-6.5	7.425375	9.810528	-6.827836	7.919167	9.826833	-6.955667
971	11546.9	-1	7.7	10	-6.5	7.424759	9.809577	-6.828381	7.918707	9.826885	-6.955111
972	11557.4	-1	7.7	10	-6.5	7.424191	9.809088	-6.829488	7.918211	9.826984	-6.954788
973	11569.11	-1	7.7	10	-6.5	7.423433	9.812405	-6.829996	7.917788	9.826925	-6.954329
974	11579.48	-1	7.7	10	-6.5	7.424065	9.812593	-6.829038	7.917403	9.826889	-6.953951
975	11590.66	-1	7.7	10	-6.5	7.424494	9.813251	-6.828711	7.916993	9.826804	-6.953583
976	11601.93	-1	7.7	10	-6.5	7.424924	9.812596	-6.828934	7.916712	9.826769	-6.953205
977	11613.48	-1	7.7	10	-6.5	7.425248	9.812819	-6.828942	7.916347	9.826735	-6.953004
978	11624.66	-1	7.7	10	-6.5	7.42488	9.812578	-6.828681	7.916007	9.826769	-6.952843
979	11635.65	-1	7.7	10	-6.5	7.424843	9.812659	-6.828705	7.915762	9.826748	-6.952605
980	11646.78	-1	7.7	10	-6.5	7.424784	9.81268	-6.828735	7.915613	9.826731	-6.952453
981	11657.85	-1	7.7	10	-6.5	7.424586	9.812489	-6.828593	7.915505	9.826748	-6.952498
982	11669.39	-1	7.7	10	-6.5	7.424616	9.812599	-6.828622	7.915529	9.82672	-6.952445
983	11680.93	-1	7.7	10	-6.5	7.425209	9.812645	-6.828378	7.915602	9.826821	-6.952524
984	11691.48	-1	7.7	10	-6.5	7.424429	9.814069	-6.827914	7.915632	9.826843	-6.952636
985	11703.24	-1	7.7	10	-6.5	7.424622	9.814105	-6.828019	7.915917	9.826811	-6.952706
986	11714.65	-1	7.7	10	-6.5	7.424426	9.813989	-6.82831	7.916143	9.826819	-6.952881
987	11725.37	-1	7.7	10	-6.5	7.423184	9.815153	-6.827436	7.91636	9.826878	-6.95309
988	11736.69	-1	7.7	10	-6.5	7.423357	9.815251	-6.827666	7.91672	9.826861	-6.953388
989	11747.29	-1	7.7	10	-6.5	7.423254	9.815192	-6.827793	7.917035	9.826861	-6.95359
990	11758.79	-1	7.7	10	-6.5	7.422412	9.814115	-6.827014	7.917417	9.826905	-6.953968
991	11770.98	-1	7.7	10	-6.5	7.422435	9.814108	-6.827068	7.917916	9.826857	-6.954311
992	11781.65	-1	7.7	10	-6.5	7.422169	9.813947	-6.827262	7.918416	9.826946	-6.954768
993	11792.65	-1	7.7	10	-6.5	7.421902	9.813714	-6.826992	7.918851	9.826962	-6.955215
994	11804.02	-1	7.7	10	-6.5	7.421841	9.81366	-6.827026	7.919457	9.826943	-6.955712
995	11815.46	-1	7.7	10	-6.5	7.421745	9.813551	-6.82703	7.919993	9.826964	-6.956115
996	11826.54	-1	7.7	10	-6.5	7.421715	9.813496	-6.826892	7.920599	9.827122	-6.956591
997	11837.5	-1	7.7	10	-6.5	7.421553	9.813483	-6.826859	7.921141	9.827112	-6.957088
998	11849.14	-1	7.7	10	-6.5	7.421411	9.813379	-6.826833	7.921811	9.827248	-6.957529
999	11860.65	-1	7.7	10	-6.5	7.421444	9.813442	-6.826861	7.922308	9.827271	-6.958052
1000	11870.65	-1	7.7	10	-6.5	7.421355	9.813389	-6.826804	7.922906	9.827227	-6.95856
1001	11882.08	-1	7.7	10	-6.5	7.421037	9.813288	-6.826904	7.923323	9.827232	-6.959085
1002	11893.1	-1	7.7	10	-6.5	7.420915	9.813118	-6.826804	7.923659	9.82704	-6.959443
1003	11904.78	-1	7.7	10	-6.5	7.42075	9.813086	-6.826697	7.92408	9.827028	-6.959895
1004	11915.61	-1	7.7	10	-6.5	7.421301	9.81362	-6.826825	7.924443	9.826992	-6.960387
1005	11927.13	-1	7.7	10	-6.5	7.421242	9.813595	-6.82688	7.924938	9.827169	-6.960772
1006	11937.74	-1	7.7	10	-6.5	7.42124	9.813475	-6.826854	7.925318	9.827083	-6.961147
1007	11949.36	-1	7.7	10	-6.5	7.421858	9.81368	-6.826794	7.925663	9.827126	-6.961408
1008	11961.11	-1	7.7	10	-6.5	7.421859	9.813658	-6.826849	7.925919	9.827172	-6.961605
1009	11971.91	-1	7.7	10	-6.5	7.421835	9.813608	-6.826783	7.926122	9.827141	-6.961829
1010	11982.58	-1	7.7	10	-6.5	7.421966	9.813603	-6.826575	7.926255	9.827135	-6.962008
1011	11994.04	-1	7.7	10	-6.5	7.422097	9.813562	-6.826705	7.926302	9.827194	-6.96199
1012	12004.82	-1	7.7	10	-6.5	7.422098	9.813517	-6.826611	7.926498	9.827136	-6.962147
1013	12016.49	-1	7.7	10	-6.5	7.422192	9.813502	-6.826503	7.926414	9.827129	-6.962071
1014	12027.85	-1	7.7	10	-6.5	7.422453	9.813499	-6.826821	7.926331	9.827149	-6.962024
